,date,year,month,day,area,lon,lat,fire,Alti,TEM_Max,TEM_Min,RHU_Min,PRE_Time_2020,Snow_Depth,WIN_S_Max,yth1,yth10,yth100,yth1000,kb,erc,sc,bi,p,FFMC,DMC,DC,FWI,ISI,BUI,DSR,FFDI,ic
2873,2015-07-16,2015,7,16,黑龙江省,122.3308,53.0579,1,438.5,33.10000000000001,6.7,13.0,0.0,0.0,2.5,3.4200000000000004,4.93,9.54,10.330000000000002,316.36,23.05,1.6000000000000003,15.82,0.8200000000000001,97.03000000000002,157.54,453.45,54.76,17.93,168.62,32.48,0.73,37.0
2874,2015-07-16,2015,7,16,黑龙江省,121.7361,52.3889,1,438.5000000000001,33.10000000000001,6.700000000000001,13.000000000000004,0.0,0.0,2.5000000000000004,3.420000000000001,4.930000000000001,9.540000000000001,10.330000000000002,316.36000000000007,23.050000000000004,1.6000000000000003,15.820000000000004,0.8200000000000002,97.03000000000002,157.54000000000002,453.45000000000005,54.760000000000005,17.930000000000003,168.62000000000006,32.480000000000004,0.7300000000000001,37.00000000000001
2875,2015-07-16,2015,7,16,黑龙江省,123.1905,52.8526,1,438.49999999999994,33.1,6.699999999999999,12.999999999999998,0.0,0.0,2.4999999999999996,3.42,4.93,9.54,10.329999999999998,316.36,23.049999999999997,1.6,15.819999999999999,0.8199999999999998,97.03,157.53999999999996,453.44999999999993,54.75999999999999,17.93,168.61999999999998,32.47999999999999,0.73,37.0
2876,2015-07-17,2015,7,17,黑龙江省,124.9388,53.156,1,361.9,31.8,10.0,23.000000000000004,0.0,0.0,3.4000000000000004,5.23,7.240000000000001,12.720000000000002,14.420000000000002,237.61,41.81,6.82,40.510000000000005,0.73,96.09000000000002,71.21,407.9,47.0,18.61,99.15,24.78,0.73,18.0
2877,2015-07-17,2015,7,17,黑龙江省,124.9424,53.1578,1,361.9,31.8,10.0,23.000000000000004,0.0,0.0,3.4000000000000004,5.23,7.240000000000001,12.720000000000002,14.420000000000002,237.61,41.81,6.82,40.510000000000005,0.73,96.09000000000002,71.21,407.9,47.0,18.61,99.15,24.78,0.73,18.0
2878,2015-07-17,2015,7,17,黑龙江省,122.2965,53.0649,1,438.5,33.2,8.100000000000001,16.0,0.0,0.0,3.7000000000000006,3.9000000000000004,5.33,9.09,10.16,326.47,22.67,2.35,18.74,0.8300000000000001,97.08,164.31,463.13,63.22,22.450000000000003,174.15000000000003,41.89,0.8000000000000002,42.0
2879,2015-07-17,2015,7,17,黑龙江省,122.3213,53.0597,1,438.49999999999994,33.199999999999996,8.1,15.999999999999998,0.0,0.0,3.7,3.8999999999999995,5.329999999999999,9.09,10.16,326.46999999999997,22.669999999999998,2.3499999999999996,18.739999999999995,0.8299999999999998,97.07999999999998,164.30999999999997,463.12999999999994,63.21999999999999,22.449999999999996,174.14999999999998,41.89,0.8,41.99999999999999
2880,2015-07-17,2015,7,17,黑龙江省,121.7359,52.4087,1,438.49999999999994,33.199999999999996,8.1,15.999999999999998,0.0,0.0,3.7,3.8999999999999995,5.329999999999999,9.09,10.16,326.46999999999997,22.669999999999998,2.3499999999999996,18.739999999999995,0.8299999999999998,97.07999999999998,164.30999999999997,463.12999999999994,63.21999999999999,22.449999999999996,174.14999999999998,41.89,0.8,41.99999999999999
2881,2015-07-17,2015,7,17,黑龙江省,121.7521,52.4022,1,438.49999999999994,33.199999999999996,8.1,15.999999999999998,0.0,0.0,3.7,3.8999999999999995,5.329999999999999,9.09,10.16,326.46999999999997,22.669999999999998,2.3499999999999996,18.739999999999995,0.8299999999999998,97.07999999999998,164.30999999999997,463.12999999999994,63.21999999999999,22.449999999999996,174.14999999999998,41.89,0.8,41.99999999999999
2882,2015-07-17,2015,7,17,黑龙江省,124.9806,53.1505,1,361.9,31.799999999999997,9.999999999999998,23.0,0.0,0.0,3.3999999999999995,5.23,7.24,12.72,14.42,237.60999999999999,41.81,6.819999999999999,40.50999999999999,0.73,96.09,71.20999999999998,407.8999999999999,46.99999999999999,18.61,99.14999999999999,24.779999999999998,0.73,18.0
